country_iso2,WINDOWS,ANDROID,MACOSX,IOS,LINUX,CHROMEOS,SMART_TV,tls13,IPv6,HTTP/3,bw_p50
LA,29.627630603773586,48.13291771698113,2.3879413396226417,18.682329,1.1175628679245282,0.01606054716981132,0.035558,54.534364396226415,0.6615340377358491,40.35192273584906,9.527223075471698
LB,27.394109754716983,43.27987933962264,6.462685754716981,21.224802094339623,1.5081627358490566,0.08095667924528302,0.04940354716981132,63.96082928301887,0.9630360943396227,30.80919116981132,6.163872433962265
LC,34.6415159245283,35.48129603773585,7.753830433962264,15.88574320754717,1.1152278113207548,4.9423871132075465,0.17999949056603773,64.53775266037736,19.33966637735849,30.01068056603774,7.209886226415094
LI,51.362317509433964,14.153873396226416,15.273138150943396,17.170754641509433,1.944432603773585,0.059237716981132074,0.036245943396226415,67.8544859245283,19.92106490566038,25.022637754716982,41.80324247169811
LK,40.47119232075471,41.6951917735849,4.5405224150943395,11.852995056603774,1.2401393962264151,0.1610682641509434,0.03889054716981132,55.88709760377358,47.20012516981132,39.16707428301887,6.307015150943395
LR,14.299423264150942,73.96405271698113,1.487153962264151,9.524051320754717,0.41864569811320756,0.29739890566037736,0.00927432075471698,71.56411750943396,3.7020419433962264,19.06595016981132,3.66653541509434
LS,28.895786886792454,61.1544078490566,2.452243056603774,6.262545754716981,1.0573746226415095,0.10188918867924528,0.0757527358490566,55.481151830188686,0.6218856226415095,36.81134339622641,9.220262452830188
LT,43.74944324528302,30.749644773584908,9.239537905660377,12.47853903773585,3.5843199622641513,0.08223990566037737,0.11627507547169812,68.66586652830189,17.202435056603775,23.765195603773584,23.647347679245282
LU,38.790439226415096,23.49110754716981,13.576559283018868,21.580178566037734,2.378020811320755,0.13852084905660378,0.04517358490566038,72.38169228301886,20.66102413207547,19.490848094339622,35.83344635849057
LV,50.0513189245283,25.75903971698113,7.967131018867924,12.892465981132077,2.9753525283018867,0.2415215283018868,0.11317043396226414,67.61246790566038,18.213154226415096,26.247772735849058,19.10362662264151
LY,27.918340075471697,47.07114628301886,4.14609416981132,16.56151309433962,4.162000301886793,0.12374003773584905,0.017166056603773586,69.55677241509434,1.118406924528302,22.3484460754717,6.407686396226414
MA,41.12751873584905,37.37164333962264,5.385181075471698,13.833605716981133,1.8752419811320755,0.1927631886792453,0.21404596226415093,76.89635505660377,1.041767358490566,17.169384056603775,11.785316981132075
MC,45.83174541509434,9.028752905660378,22.110876150943398,21.89207973584906,1.0534395849056604,0.07503550943396226,0.008070679245283019,68.88101133962265,3.6212765471698116,26.977580094339622,45.93765371698113
MD,47.29229426415094,29.882974886792454,6.529354320754717,13.567609528301887,2.4216395283018866,0.08320258490566038,0.22292475471698112,58.941818358490565,10.967527603773584,33.88078930188679,21.890142773584905
ME,26.581520226415098,46.23478530188679,4.423531867924528,20.78775511320755,1.760391283018868,0.16923515094339622,0.0427811320754717,64.92366247169811,0.7617551886792453,30.52934037735849,17.231538547169812
MF,28.523093566037733,23.086142509433962,20.46135203773585,26.395767037735848,0.9820894716981132,0.3454558679245283,0.20609933962264151,65.13937541509434,42.76460586792453,30.667001698113204,11.306043461538462
MG,55.72215718867925,33.615941226415096,2.818293433962264,4.717421452830188,2.841083113207547,0.2764281886792453,0.00867543396226415,60.70197856603773,6.748055018867924,28.90416224528302,6.456351169811321
MH,36.721891094339625,30.54875096226415,7.066956132075472,22.786597018867926,0.6116463207547169,2.2605215471698115,0.0036370377358490562,60.207970622641504,19.629105226415092,33.389512396226415,4.668081754716981
MK,39.659734943396224,38.156183094339625,4.735545849056604,15.55693083018868,1.7164898867924527,0.07980347169811321,0.09531188679245282,56.379193830188676,0.7887924150943396,37.55787686792453,17.786988641509435
ML,7.720679226415093,81.13064358490566,0.8746209433962263,9.79754316981132,0.40385454716981134,0.04971190566037736,0.022946735849056606,68.63529696226415,9.169845169811321,18.106824169811322,4.46389520754717
MM,22.710779905660377,66.52001818867924,2.4300847358490563,7.139236037735849,1.1720718867924529,0.02039811320754717,0.007411018867924528,72.36231047169811,9.956776773584906,15.11704716981132,9.470098886792453
MN,33.49294126415094,27.578939358490565,6.1187899433962265,30.74548103773585,1.5381774150943397,0.2525286037735849,0.2731423396226415,56.39362179245283,36.39778594339622,38.5039831509434,9.327585188679246
MO,31.47631801886792,26.0278140754717,9.502089905660378,31.328567018867925,1.5151318113207548,0.10585583018867924,0.044223264150943395,59.21068152830189,38.33577252830189,33.58080503773585,56.4685951509434
MP,43.58406362264151,17.460228603773583,14.790162660377357,22.839707566037735,0.5451746603773585,0.7366444905660378,0.04401839622641509,63.09224633962264,43.90236573584906,31.749259943396225,9.0523262
MQ,29.93545058490566,38.42282860377359,9.482679716981131,20.399102509433963,1.318270283018868,0.3323830566037736,0.10928524528301888,62.934295094339625,7.837385433962265,32.84963988679245,10.012320905660378
MR,22.169378924528303,53.14271728301886,1.822131754716981,22.078304509433963,0.6366385094339623,0.09403835849056603,0.05679071698113208,66.95961333962265,1.4312757924528303,24.903160867924527,6.565362924528301
MS,65.5838709245283,16.103290641509435,5.864824905660377,9.565212018867925,1.7697508490566038,0.9518579056603774,0.16119284905660378,77.79412643396226,34.496389056603775,15.976178,9.63986742857143
MT,42.19909001886792,26.08512024528302,12.262856301886792,16.62948783018868,1.718093471698113,1.0697745849056604,0.035577603773584904,66.04543716981132,1.1727162641509434,25.37605288679245,15.171376811320755
MU,33.56306156603774,43.558459981132074,7.271337339622641,13.158364509433962,1.783947320754717,0.3541042075471698,0.3107249811320755,57.07551405660378,1.6342337169811318,35.939991886792455,9.292395490566038
MV,29.61191475471698,42.68871637735849,4.93810537735849,21.6994519245283,0.9869962641509433,0.048976943396226415,0.02583845283018868,64.52074494339622,15.05404916981132,30.45233079245283,8.644601094339622
MW,17.54445541509434,77.0302796037736,1.427498679245283,3.024056849056604,0.8253320566037735,0.12027577358490565,0.028101622641509436,61.86364930188679,1.9580435849056603,27.711339264150944,4.595703245283019
MX,31.508870849056603,44.07566871698113,7.4946061698113215,14.980719490566036,1.5490459433962265,0.3592020188679245,0.03188690566037736,73.54633945283018,44.21349460377359,22.611006509433963,15.967526283018868
MY,31.47923150943396,45.67884809433962,4.961170849056604,16.19157664150943,1.2608910943396228,0.3661436603773585,0.06213820754716981,65.1740331509434,56.43054509433962,27.696158226415093,20.56182494339623
MZ,17.318486188679245,73.38779386792453,2.034031150943396,6.0257890000000005,1.1442101886792453,0.05042805660377358,0.03926143396226415,64.87454401886792,3.5232511698113207,25.486766113207548,5.419501698113208
NC,40.07327696226415,33.74323562264151,9.085772509433962,14.786116396226415,1.9727460566037738,0.16516383018867925,0.1736888679245283,59.653092849056605,9.908026094339624,34.46602916981132,16.738212094339623
NE,21.438313773584905,71.73095937735849,0.9904173018867924,5.049106509433962,0.7341720943396227,0.050365735849056605,0.006665301886792453,61.936935207547165,13.070186396226415,14.995909754716982,3.5933796792452832
NF,42.01646988679245,23.08413879245283,9.825129075471699,24.639305150943397,0.4054828113207547,0.011504830188679245,0.01796945283018868,62.25430183018868,43.44847626415094,23.87846196226415,2.8089908
NG,23.949180716981132,52.1356519245283,3.6202456981132074,18.862435075471698,1.2773775094339623,0.14112584905660377,0.013983283018867925,76.1102399245283,4.648260981132076,16.397907981132075,4.201300735849056
NI,29.074689509433963,54.52821367924528,3.726410603773585,10.735280283018868,1.4681556037735848,0.42263581132075473,0.044614415094339624,69.92477879245283,35.84645566037736,25.898884566037733,8.040667905660378
NL,42.477261981132074,23.37213388679245,11.649496566037735,17.09945633962264,4.520045075471698,0.8577377169811321,0.023868490566037737,76.75278520754718,14.638513773584906,11.144413226415095,36.56960498113207
NO,36.05168875471698,19.55861066037736,12.27080979245283,27.43996696226415,3.732955830188679,0.8909543018867924,0.05501369811320754,65.34779728301886,34.40184930188679,28.762210490566037,33.71260713207547
NP,25.408675056603773,59.14783220754717,4.153668056603774,9.549627433962264,1.5178113396226416,0.18729475471698112,0.035091150943396224,62.949696396226415,51.23108347169811,30.65441962264151,13.437812867924528
NR,18.905283320754716,61.67655143396227,4.5097449245283014,13.883242754716981,0.7850864528301887,0.22917988679245282,0.010911471698113209,55.37988852830189,52.05627109433962,30.287772188679245,30.818328708333336
NU,41.07002475471698,32.753692169811316,7.034049264150944,17.43718383018868,1.0784760943396225,0.5786790377358491,0.04789477358490566,65.19018669811321,21.005146037735848,28.98930941509434,6.226502666666666
NZ,36.645921981132076,23.821187169811324,13.807149566037735,21.784758018867926,1.3648979811320754,2.5043820943396224,0.07170311320754717,63.7590627735849,21.75932958490566,30.842321471698114,25.583965735849056
OM,25.588141622641512,48.237029471698115,5.34823258490566,18.62080537735849,1.5007624905660377,0.6320338301886793,0.07299445283018868,67.90831018867925,20.213979396226414,25.611763075471696,12.970174773584906
PA,34.91595120754717,41.35214032075472,7.686610962264151,14.527805245283018,1.2893907735849057,0.19821901886792453,0.029882490566037735,71.0822493773585,4.985494603773585,23.22058550943396,9.241035943396227
PE,50.35968239622641,38.21847379245283,3.2327506603773584,6.552027301886793,1.324398169811321,0.24074683018867923,0.07192083018867924,65.88868254716981,31.1415329245283,29.061166358490567,16.751414471698112
PF,31.06466509433962,34.51264060377358,13.38641416981132,19.604920433962263,1.077061075471698,0.18520773584905662,0.16909083018867926,62.462299188679246,4.599997037735849,32.88367349056604,5.440290188679245
PG,15.666751377358489,79.610654,0.9674499245283018,3.0430048301886794,0.6693722452830189,0.031818509433962264,0.010948981132075472,55.24940143396226,18.877259452830188,36.56849967924528,5.54261479245283
PH,25.017861415094337,61.29069986792452,3.6609635471698114,8.630203150943396,1.0234177358490566,0.35123283018867923,0.02562154716981132,68.9784042264151,17.137938207547172,27.32643583018868,17.280458018867925
PK,31.077339226415095,58.962789566037735,2.76641341509434,5.697890490566038,0.9861037547169812,0.5018580566037736,0.007605433962264151,62.592202754716986,22.527800018867925,27.554920094339625,6.871020094339623
PL,43.48197462264151,35.54043364150943,6.372773358490566,12.153325509433962,2.218326811320755,0.17156679245283019,0.0615992641509434,67.33568158490566,15.58916137735849,27.849006320754718,18.11528452830189
PM,49.74771350943396,17.493056056603773,14.087474886792453,16.506019339622643,1.7891298867924528,0.3450508867924529,0.03155547169811321,59.47916573584905,3.0542833396226414,35.81680526415094,18.91802826
PN,59.56864818867925,24.72804411320755,6.594541264150943,7.92974679245283,1.0217869811320754,0.0,0.15723269811320753,56.27809301886792,80.40501962264152,29.746978018867924,17.978118
PR,29.288380471698115,28.9228971509434,11.059083320754716,28.717958886792452,1.5385491320754716,0.41967522641509436,0.05345581132075472,67.45864001886792,45.71765798113207,27.074549358490565,11.337157245283018
PS,33.746134,32.230786169811324,4.878950962264152,26.558470075471696,2.4636393207547167,0.05077335849056604,0.07124622641509434,59.68950850943396,1.002861,33.3076827735849,8.576441226415094
PT,40.90671828301887,30.355889584905658,10.437521188679245,16.021660169811323,1.8430978301886793,0.38641722641509435,0.04869584905660378,67.4243166981132,33.0855861509434,27.091131490566035,29.264702150943396
PW,27.091260603773584,41.01357845283019,8.020620132075472,16.622194075471697,0.8591876981132076,6.390178320754717,0.0029807169811320758,62.61388556603773,2.034731037735849,32.931801433962264,5.141448226415094
PY,37.60693566037736,43.91748605660377,5.522791679245283,10.317846905660376,2.449649509433962,0.1484463396226415,0.03684388679245283,72.8253857735849,37.1642891509434,20.817386886792455,13.088638698113208
QA,27.396547433962265,48.293999735849056,5.886424264150943,16.79644279245283,1.1797889433962263,0.4052821886792453,0.04151435849056603,67.09640062264151,34.441173735849056,27.09933035849057,18.707993000000002
RE,32.86017696226415,37.28113322641509,8.548073339622642,19.952239509433962,1.0620074528301886,0.12100169811320756,0.17536777358490566,57.13514224528302,16.408216320754715,37.63115852830189,9.730190132075471
RO,34.7933351509434,41.39935803773585,5.389807433962264,16.157321056603774,1.900397,0.24022443396226414,0.11955686792452831,62.84938403773585,24.632044603773586,28.460842943396226,21.08620283018868
RS,31.645784358490566,49.68384167924528,3.9752508867924528,12.757656660377359,1.8276858679245283,0.07706849056603773,0.03271198113207547,61.474094660377354,5.904211283018868,31.60766237735849,22.191609773584908
RU,54.016519811320755,25.093819113207548,5.099908924528301,12.277781000000001,3.4108903207547168,0.018892509433962264,0.0821883962264151,63.49497260377359,7.594423584905661,17.563042811320756,11.846104471698112
RW,40.25457732075471,44.52773945283019,5.27539837735849,7.447056264150944,1.3864955471698113,1.0613542264150944,0.04737850943396226,67.81194318867924,17.334467415094338,25.224042396226416,5.1593641509433965
SA,25.965457905660376,37.13737954716981,5.312576698113208,30.434021396226417,1.045083113207547,0.07490309433962264,0.03057833962264151,69.84341464150944,56.84627737735849,23.971840433962264,7.7237039622641515
SB,33.795375471698115,56.0692079245283,2.3609431509433962,6.965266754716981,0.5494937924528301,0.25971284905660375,0.0,59.366681566037734,15.051007056603774,26.473477679245285,6.765724075471698
SC,37.02200603773585,39.554670169811324,7.529680905660377,14.532868150943397,1.1403221698113208,0.13523601886792452,0.08521650943396226,65.91770052830189,11.494187849056605,26.54197916981132,6.9445667547169805
SD,12.61249345283019,82.95274662264151,0.3880387924528302,3.2984662641509437,0.7280551132075471,0.018518396226415094,0.0016814716981132076,64.19200471698113,12.182582,27.120150584905662,4.395020188679245
SE,37.826203830188675,19.603484886792454,11.74975241509434,26.113981886792455,3.0704828113207547,1.5848379811320756,0.05125620754716981,70.81803481132076,24.399234150943396,22.35385266037736,35.44373937735849
SG,52.19699616981133,20.966654679245284,14.044177037735848,9.056737150943396,3.5059845849056606,0.21840873584905662,0.011041698113207547,78.38988513207548,6.644292358490566,6.911944301886793,52.38598275471698
SH,54.32753001886792,30.779122528301887,3.1459163396226413,3.3145892452830186,0.5853826981132075,7.806015849056604,0.0414433962264151,76.12317394339622,6.2871740377358485,16.73263179245283,
SI,39.16649650943396,39.483283094339626,6.247842,12.567479056603773,2.4103956226415093,0.09222467924528302,0.032278886792452825,66.09506158490565,11.052737849056605,29.402832226415097,25.5017821509434
SJ,39.98376173584906,22.203244849056606,17.626536188679246,19.099545924528304,1.0869111698113207,0.0,0.0,71.89193813207548,34.04789626415094,19.13266658490566,7.650543600000001
SK,38.60523903773585,38.5633638490566,6.002364622641509,14.691413490566037,1.9185797735849057,0.08512884905660377,0.1339104716981132,66.21856849056604,10.318309641509433,29.909565226415097,24.72857145283019
SL,18.89244820754717,65.68421320754717,4.064208075471698,10.239670283018869,0.7271635283018868,0.3601622264150944,0.03213456603773585,68.47709375471698,3.1344519056603772,20.207484075471697,3.687060075471698
SM,43.62826079245283,22.81091775471698,14.935933132075473,14.953980716981132,3.4464476981132077,0.12659903773584907,0.09786088679245282,61.5491788490566,1.5859533018867924,31.910476830188678,43.289175339622645
SN,23.254894150943397,52.97290132075472,4.08362237735849,18.270041849056604,0.8426219433962264,0.5225344150943396,0.05338381132075472,65.56496939622642,25.398952981132076,25.351018075471696,6.6326175471698114
SO,11.797140188679245,81.45364718867924,0.9914933018867925,4.7653819245283024,0.8657783396226415,0.12081150943396227,0.005747509433962264,53.466929867924534,0.9679134150943396,38.71559639622642,4.238933490566038
SR,26.00943401886793,54.72102962264151,2.608649037735849,14.894719358490565,1.1674645849056604,0.48856613207547167,0.11013722641509434,70.31514698113207,40.90039152830188,25.450631660377358,7.424080226415094
SS,24.562498773584906,68.45321624528302,1.2427877735849056,5.215099735849057,0.4702863396226415,0.04502716981132075,0.011083792452830189,68.55216979245283,17.265400490566037,21.417744056603773,5.009277716981132
ST,38.197178716981135,49.79388898113208,4.065839301886792,6.661224339622642,1.0089758113207548,0.21908160377358493,0.05381130188679246,62.77666054716981,3.0552746603773584,24.004391811320755,6.203136188679245
SV,35.666916584905664,44.49314730188679,3.667635075471698,9.606701584905661,1.2219395849056605,5.284752283018868,0.05890750943396226,69.79476611320754,16.505828471698113,25.89725688679245,9.364139113207548
SX,35.89170456603774,26.451000226415093,14.106852528301888,21.37883075471698,1.1731569433962263,0.5898695660377358,0.40858549056603777,66.17258449056604,26.950765811320753,27.42112216981132,11.367964603773585
SY,26.021769188679247,59.82086667924528,5.022352490566038,5.8553829245283024,3.2102072641509434,0.05458816981132075,0.014833415094339622,72.09705443396226,0.44976541509433965,17.414255641509435,3.4246065660377356
SZ,14.566158905660378,77.64664130188679,1.5750558490566038,5.355083169811321,0.7834316226415095,0.04041043396226415,0.033218716981132074,69.71766928301888,2.0075764150943396,25.059742150943396,11.320069886792453
TC,31.729430150943394,21.137657924528302,12.86680945283019,28.810299018867926,0.5647903773584906,4.742312547169812,0.14870058490566038,67.29621064150943,23.621335000000002,27.300370377358494,12.96527758490566
TD,22.702650433962265,71.33396250943396,0.8098576603773585,4.550670886792453,0.5642001509433963,0.036646132075471696,0.0020122830188679243,66.80693556603774,12.40270062264151,18.072781584905663,3.595321716981132
TF,78.03043764150944,3.764911698113208,10.246615339622641,0.3541912452830189,7.555464735849057,0.0,0.04837930188679245,80.73054713207547,97.99547528301886,0.636372924528302,65.206349
TG,35.71648656603774,50.69767362264151,3.1086953018867924,8.419525962264151,1.3009826415094339,0.7202542641509434,0.03638164150943396,61.80710958490566,20.477238150943396,22.838055811320753,4.875031754716981
TH,23.837211528301886,51.28734016981132,4.408373698113207,19.22709296226415,1.1286578301886794,0.054936264150943395,0.05638758490566037,62.45566309433963,42.53935258490566,32.68882203773585,27.46944747169811
TJ,22.11359643396226,54.64330073584906,2.013985320754717,14.792524566037734,6.349869415094339,0.018906094339622644,0.0678173962264151,60.66719501886792,0.3317985849056604,28.666634584905662,4.085156905660377
TK,52.10147301886793,32.321588981132074,3.568283679245283,8.432601132075472,0.30450907547169814,2.965736679245283,0.3058074150943396,67.8693707735849,33.694910830188675,22.796822773584903,4.5377866
TL,27.07808673584906,59.11227698113208,2.8894769056603775,9.571208849056603,1.2461647924528303,0.09520935849056604,0.007576283018867924,57.027679849056604,6.265428018867924,31.173505849056603,4.727249283018868
TM,82.09303220754717,13.245508452830189,1.491005679245283,2.007720037735849,1.1571415471698114,0.003683,0.0019091509433962265,62.79689541509434,0.024096830188679245,35.288951245283016,6.385601583333333
TN,38.2500478490566,46.27267281132075,3.0037676037735848,10.799678547169812,1.5358123396226415,0.10009620754716982,0.037924735849056604,58.95651366037736,16.89418845283019,34.63249505660377,9.403827754716982
TO,34.538680698113204,33.31044650943396,4.657620339622642,25.659058584905658,0.658976320754717,1.1569352452830188,0.018282150943396226,69.29046994339622,28.374768264150944,25.180899490566038,6.318749301886792
TR,37.02001186792453,34.96776028301887,5.282250245283019,20.54208020754717,1.993671169811321,0.03342750943396226,0.16079869811320754,64.6877351509434,15.299316547169813,25.50939396226415,13.502528150943396
TT,34.47233705660377,38.82288694339622,9.344093716981131,14.779910981132076,1.214257,0.9790561320754717,0.38745816981132075,61.04383958490566,23.84074150943396,29.071805735849058,8.54705313207547
TV,49.936170132075475,30.89978766037736,7.730757660377359,7.878424886792453,3.3030670566037736,0.2456162075471698,0.006176377358490566,70.22971566037737,61.537958811320756,22.295280358490565,7.703437522727273
TW,45.401184188679245,21.297667396226416,7.114163981132076,24.901542358490566,1.1741114905660377,0.09251515094339623,0.018815283018867927,60.94427218867924,37.09967267924529,30.877710471698116,27.563149
TZ,18.751252301886794,71.64898001886792,2.2403557358490565,5.882888433962265,1.331558358490566,0.11633724528301886,0.028627924528301887,63.39914279245283,1.1538548113207547,26.677403132075472,5.160236320754717
UA,40.39273979245283,35.553925207547174,5.980744924528302,15.73993758490566,2.0348653018867924,0.1644338679245283,0.1333532641509434,56.469850283018864,9.715099943396227,34.435783037735845,15.481448056603774
UG,23.38546390566038,65.61723283018867,2.5842926226415095,6.713607754716981,1.4717568301886792,0.1954440566037736,0.03220181132075472,64.16794479245283,2.018935283018868,28.74605296226415,6.04398262264151
UM,75.3503181509434,8.063820094339624,2.7412694339622643,2.3563307924528303,11.44610628301887,0.025157226415094342,0.016998132075471697,62.74372296226415,93.6318385471698,24.25051383018868,
US,35.03886690566038,19.556735886792453,15.261220773584906,24.6642409245283,3.4935870566037734,1.938692716981132,0.046655886792452826,74.4217040754717,29.137216320754717,16.18097766037736,25.245442018867923
UY,39.83910203773585,38.00188735849057,6.272873094339622,13.734323622641508,1.8545936226415096,0.2760930754716981,0.021127358490566038,64.08139167924529,52.3416380754717,29.74573483018868,20.885163301886795
UZ,31.02038258490566,50.83762637735849,4.359815905660377,10.665335132075471,3.019123132075472,0.049736754716981135,0.04798015094339623,62.692910867924525,8.964858584905661,29.598266000000002,5.6450119999999995
VA,73.12803788679246,5.330221849056604,14.594266811320754,5.727936905660377,1.0703807735849058,0.14660273584905661,0.0025531698113207546,68.33527173584905,12.187815301886792,20.917929528301887,71.84838216129033
VC,32.73676398113208,37.352078509433966,9.29733162264151,16.26320945283019,1.0037318301886793,3.070252528301887,0.27663222641509433,66.92940649056604,3.7521336792452833,27.5739000754717,7.958704056603773
VE,32.98511869811321,54.692940981132075,3.7889859433962267,5.6939254339622645,2.645455037735849,0.17593196226415095,0.01764196226415094,68.30034843396227,4.612485566037736,24.902286735849056,8.822119037735849
VG,36.56028843396226,23.315699792452833,14.972981660377359,22.999111358490566,0.9517145471698113,0.9297387169811321,0.2704656226415094,67.37585079245282,17.257321509433964,26.877203735849058,13.381786075471698
VI,33.80484616981132,17.66414883018868,14.588030377358491,30.275823566037737,1.391253547169811,2.1747678113207547,0.1011297924528302,63.59092879245283,13.651504320754716,30.348575018867926,10.584418490566039
VN,35.6164838490566,28.571095867924527,6.258883283018868,27.064778867924527,2.3525456603773587,0.03496337735849057,0.10124909433962265,69.33048805660377,40.611234622641504,25.433913396226416,15.214620716981132
VU,39.26626783018868,47.00942479245283,5.01858679245283,7.636360452830188,0.8202154905660377,0.2274694150943396,0.021675245283018868,62.01690079245283,14.114047905660376,29.368568867924527,6.825082698113207
WF,40.31758952830189,41.156530113207545,3.3353708113207547,14.138284188679245,0.6999816226415094,0.1423999433962264,0.20984377358490566,61.64395398113208,8.74227703773585,33.34883362264151,3.645782458333333
WS,35.902434754716985,40.35126584905661,3.758778641509434,18.292617735849056,0.6693311132075471,0.9028889999999999,0.122683,59.12537856603773,7.690794433962264,33.12560120754717,8.76354862264151
XK,32.70457079245283,24.081047924528303,5.039517547169811,36.92092569811321,1.0177870188679246,0.08053249056603773,0.15561841509433963,57.58435350943397,4.063605075471698,23.316513886792453,19.807370905660374
YE,16.294669264150944,77.45658207547169,0.7130445660377358,4.144340339622642,1.342273924528302,0.042556811320754714,0.006533132075471698,77.87519301886792,2.1461218490566036,11.771912811320755,3.519757566037736
YT,33.58305352830188,35.61630856603774,7.755241358490566,21.528527943396227,1.0151851509433962,0.4563576226415094,0.045325792452830194,62.73371437735849,23.91046941509434,30.827721773584905,4.9910911698113205
ZA,24.392031886792452,59.62344724528302,4.380304339622642,10.074657377358491,1.262248641509434,0.19808379245283017,0.06922669811320754,67.3476858490566,2.7590666415094343,27.292225037735847,15.915886320754717
ZM,23.966377169811324,63.49395475471698,2.6240860566037734,8.062272150943397,1.6886965660377358,0.15146758490566037,0.013145811320754716,62.310943962264155,4.047280113207547,28.1910579245283,5.822022094339622
ZW,30.901335566037734,56.500562811320755,3.1891285660377355,8.160378075471698,1.0160297735849058,0.1966130188679245,0.03595220754716981,73.03454045283019,15.53481883018868,17.55646586792453,7.789351415094339
